"","ID","YEAR","MONTH","DAY","VALUE.TMAX","VALUE.TMIN","VALUE.PRCP","VALUE.AWND","VALUE.FMTM","VALUE.PGTM","VALUE.WDF2","VALUE.WDF5","VALUE.WSF2","VALUE.WSF5","VALUE.WT01","VALUE.WT02","VALUE.WT05","VALUE.WT07","VALUE.WT08","VALUE.WT09","VALUE.WT13","VALUE.WT16","VALUE.WT03","VALUE.WT22","VALUE.SNOW","VALUE.WT18","VALUE.SNWD","date"
"167505","USW00093209",2014,5,11,283,94,0,45,NA,NA,300,340,94,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-05-11 12:00:00
"167506","USW00093209",2014,5,12,328,61,0,21,NA,NA,240,240,94,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-05-12 12:00:00
"167507","USW00093209",2014,5,13,361,83,0,30,NA,NA,210,240,94,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-05-13 12:00:00
"167508","USW00093209",2014,5,14,378,94,0,24,NA,NA,320,80,76,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-05-14 12:00:00
"167509","USW00093209",2014,5,15,394,117,0,28,NA,NA,320,320,107,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-05-15 12:00:00
"167510","USW00093209",2014,5,16,383,122,0,33,NA,NA,320,340,98,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-05-16 12:00:00
"167511","USW00093209",2014,5,17,328,122,0,60,NA,NA,320,320,112,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-05-17 12:00:00
"167512","USW00093209",2014,5,18,294,117,0,51,NA,NA,310,320,98,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-05-18 12:00:00
"167513","USW00093209",2014,5,19,256,94,0,48,NA,NA,210,200,103,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-05-19 12:00:00
"167514","USW00093209",2014,5,20,217,94,0,41,NA,NA,190,200,103,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-05-20 12:00:00
"167515","USW00093209",2014,5,21,222,106,0,39,NA,NA,200,200,107,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-05-21 12:00:00
"167516","USW00093209",2014,5,22,244,106,0,38,NA,NA,210,200,103,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-05-22 12:00:00
"167517","USW00093209",2014,5,23,311,94,0,32,NA,NA,200,200,98,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-05-23 12:00:00
"167518","USW00093209",2014,5,24,289,106,0,43,NA,NA,280,330,94,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-05-24 12:00:00
"167519","USW00093209",2014,5,25,372,94,0,37,NA,NA,320,320,112,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-05-25 12:00:00
"167520","USW00093209",2014,5,26,383,117,0,38,NA,NA,320,320,94,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-05-26 12:00:00
"167521","USW00093209",2014,5,27,361,122,0,51,NA,NA,290,300,103,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-05-27 12:00:00
"167522","USW00093209",2014,5,28,328,100,0,35,NA,NA,320,320,103,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-05-28 12:00:00
"167523","USW00093209",2014,5,29,311,72,0,22,NA,NA,210,200,67,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-05-29 12:00:00
"167524","USW00093209",2014,5,30,322,94,0,35,NA,NA,310,310,103,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-05-30 12:00:00
"167525","USW00093209",2014,5,31,311,72,0,34,NA,NA,200,200,81,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-05-31 12:00:00
"167808","USW00093209",2014,6,1,339,67,0,30,NA,NA,190,190,98,125,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2014-06-01 12:00:00
"167809","USW00093209",2014,6,2,239,83,0,45,NA,NA,190,170,116,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-02 12:00:00
"167810","USW00093209",2014,6,3,283,72,0,34,NA,NA,200,210,94,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-03 12:00:00
"167811","USW00093209",2014,6,4,350,94,0,27,NA,NA,330,340,81,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-04 12:00:00
"167812","USW00093209",2014,6,5,356,106,0,26,NA,NA,220,210,89,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-05 12:00:00
"167813","USW00093209",2014,6,6,333,94,0,33,NA,NA,190,190,94,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-06 12:00:00
"167814","USW00093209",2014,6,7,344,111,0,33,NA,NA,190,190,89,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-07 12:00:00
"167815","USW00093209",2014,6,8,411,106,0,17,NA,NA,300,290,72,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-08 12:00:00
"167816","USW00093209",2014,6,9,378,144,0,31,NA,NA,230,210,98,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-09 12:00:00
"167817","USW00093209",2014,6,10,306,122,0,52,NA,NA,190,210,125,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-10 12:00:00
"167818","USW00093209",2014,6,11,244,133,0,64,NA,NA,210,200,112,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-11 12:00:00
"167819","USW00093209",2014,6,12,289,111,0,36,NA,NA,200,210,98,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-12 12:00:00
"167820","USW00093209",2014,6,13,333,100,0,47,NA,NA,320,310,107,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-13 12:00:00
"167821","USW00093209",2014,6,14,344,106,0,34,NA,NA,310,210,94,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-14 12:00:00
"167822","USW00093209",2014,6,15,228,106,0,52,NA,NA,190,220,116,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-15 12:00:00
"167823","USW00093209",2014,6,16,250,100,0,50,NA,NA,200,200,103,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-16 12:00:00
"167824","USW00093209",2014,6,17,256,83,0,38,NA,NA,210,260,98,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-17 12:00:00
"167825","USW00093209",2014,6,18,328,67,0,25,NA,NA,330,310,72,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-18 12:00:00
"167826","USW00093209",2014,6,19,372,106,0,30,NA,NA,310,330,107,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-19 12:00:00
"167827","USW00093209",2014,6,20,383,94,0,33,NA,NA,330,310,107,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-20 12:00:00
"167828","USW00093209",2014,6,21,367,122,0,43,NA,NA,310,290,103,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-21 12:00:00
"167829","USW00093209",2014,6,22,339,89,0,40,NA,NA,300,320,98,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-22 12:00:00
"167830","USW00093209",2014,6,23,344,111,0,43,NA,NA,300,320,98,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-23 12:00:00
"167831","USW00093209",2014,6,24,361,117,0,64,NA,NA,320,300,134,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-24 12:00:00
"167832","USW00093209",2014,6,25,350,122,0,58,NA,NA,320,310,107,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-25 12:00:00
"167833","USW00093209",2014,6,26,317,144,0,58,NA,NA,310,320,98,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-26 12:00:00
"167834","USW00093209",2014,6,27,350,128,0,52,NA,NA,290,310,94,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-27 12:00:00
"167835","USW00093209",2014,6,28,361,161,0,56,NA,NA,320,200,98,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-28 12:00:00
"167836","USW00093209",2014,6,29,400,133,0,31,NA,NA,310,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-29 12:00:00
"167837","USW00093209",2014,6,30,339,144,0,41,NA,NA,200,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-06-30 12:00:00
"168106","USW00093209",2014,7,1,322,133,0,43,NA,NA,200,200,103,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-01 12:00:00
"168107","USW00093209",2014,7,2,306,122,0,51,NA,NA,210,210,112,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-02 12:00:00
"168108","USW00093209",2014,7,3,367,128,0,30,NA,NA,310,320,89,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-03 12:00:00
"168109","USW00093209",2014,7,4,356,128,0,33,NA,NA,200,240,98,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-04 12:00:00
"168110","USW00093209",2014,7,5,383,133,0,23,NA,NA,200,210,94,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-05 12:00:00
"168111","USW00093209",2014,7,6,411,150,0,30,NA,NA,310,310,98,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-06 12:00:00
"168112","USW00093209",2014,7,7,394,161,0,25,NA,NA,210,280,81,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-07 12:00:00
"168113","USW00093209",2014,7,8,350,133,0,34,NA,NA,200,210,107,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-08 12:00:00
"168114","USW00093209",2014,7,9,306,139,0,55,NA,NA,210,190,112,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-09 12:00:00
"168115","USW00093209",2014,7,10,272,139,0,55,NA,NA,210,210,103,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-10 12:00:00
"168116","USW00093209",2014,7,11,289,133,0,45,NA,NA,200,200,107,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-11 12:00:00
"168117","USW00093209",2014,7,12,383,133,0,41,NA,NA,300,310,107,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-12 12:00:00
"168118","USW00093209",2014,7,13,411,133,0,33,NA,NA,300,310,89,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-13 12:00:00
"168119","USW00093209",2014,7,14,339,178,0,32,NA,NA,220,210,76,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-14 12:00:00
"168120","USW00093209",2014,7,15,306,172,0,50,NA,NA,200,200,107,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-15 12:00:00
"168121","USW00093209",2014,7,16,261,167,0,58,NA,NA,200,200,112,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-16 12:00:00
"168122","USW00093209",2014,7,17,278,144,0,49,NA,NA,210,200,107,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-17 12:00:00
"168123","USW00093209",2014,7,18,289,144,0,45,NA,NA,210,200,116,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-18 12:00:00
"168124","USW00093209",2014,7,19,311,144,0,32,NA,NA,200,200,94,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-19 12:00:00
"168125","USW00093209",2014,7,20,289,167,0,49,NA,NA,200,210,103,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-20 12:00:00
"168126","USW00093209",2014,7,21,278,161,0,34,NA,NA,230,220,76,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-21 12:00:00
"168127","USW00093209",2014,7,22,300,156,0,40,NA,NA,200,210,98,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-22 12:00:00
"168128","USW00093209",2014,7,23,361,122,0,30,NA,NA,310,310,98,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-23 12:00:00
"168129","USW00093209",2014,7,24,383,156,0,31,NA,NA,310,320,81,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-24 12:00:00
"168130","USW00093209",2014,7,25,367,156,0,32,NA,NA,210,210,103,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-25 12:00:00
"168131","USW00093209",2014,7,26,378,156,0,26,NA,NA,210,210,107,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-26 12:00:00
"168132","USW00093209",2014,7,27,394,161,0,34,NA,NA,200,210,130,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-27 12:00:00
"168133","USW00093209",2014,7,28,361,189,0,34,NA,NA,210,210,89,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-28 12:00:00
"168134","USW00093209",2014,7,29,394,172,0,27,NA,NA,320,320,89,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-29 12:00:00
"168135","USW00093209",2014,7,30,400,183,0,25,NA,NA,210,210,89,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-07-30 12:00:00
"168136","USW00093209",2014,7,31,417,172,0,31,NA,NA,330,230,81,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2014-07-31 12:00:00
"168415","USW00093209",2014,8,1,417,156,0,31,NA,NA,320,290,94,112,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-01 12:00:00
"168416","USW00093209",2014,8,2,406,150,0,34,NA,NA,210,210,107,139,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-02 12:00:00
"168417","USW00093209",2014,8,3,311,156,0,31,NA,NA,210,210,81,103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-03 12:00:00
"168418","USW00093209",2014,8,4,283,111,0,38,NA,NA,210,230,94,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-04 12:00:00
"168419","USW00093209",2014,8,5,333,128,0,37,NA,NA,200,200,107,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-05 12:00:00
"168420","USW00093209",2014,8,6,322,139,0,26,NA,NA,300,300,72,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-06 12:00:00
"168421","USW00093209",2014,8,7,344,150,0,31,NA,NA,200,210,89,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-07 12:00:00
"168422","USW00093209",2014,8,8,344,139,0,34,NA,NA,190,200,98,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-08 12:00:00
"168423","USW00093209",2014,8,9,350,128,0,33,NA,NA,200,200,103,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-09 12:00:00
"168424","USW00093209",2014,8,10,339,128,0,30,NA,NA,200,210,81,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-10 12:00:00
"168425","USW00093209",2014,8,11,350,128,0,33,NA,NA,210,230,107,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-11 12:00:00
"168426","USW00093209",2014,8,12,322,128,0,33,NA,NA,230,230,103,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-12 12:00:00
"168427","USW00093209",2014,8,13,322,139,0,41,NA,NA,200,210,89,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-13 12:00:00
"168428","USW00093209",2014,8,14,333,156,0,29,NA,NA,210,200,89,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-14 12:00:00
"168429","USW00093209",2014,8,15,339,117,0,26,NA,NA,220,230,81,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-15 12:00:00
"168430","USW00093209",2014,8,16,372,100,0,28,NA,NA,200,210,89,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-16 12:00:00
"168431","USW00093209",2014,8,17,389,111,0,28,NA,NA,300,300,89,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-17 12:00:00
"168432","USW00093209",2014,8,18,361,111,0,21,NA,NA,190,190,76,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-18 12:00:00
"168433","USW00093209",2014,8,19,239,133,0,43,NA,NA,210,210,107,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-19 12:00:00
"168434","USW00093209",2014,8,20,289,111,0,34,NA,NA,200,200,89,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-20 12:00:00
"168435","USW00093209",2014,8,21,339,111,0,28,NA,NA,200,200,89,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-21 12:00:00
"168436","USW00093209",2014,8,22,333,128,0,36,NA,NA,210,200,107,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-22 12:00:00
"168437","USW00093209",2014,8,23,289,139,0,36,NA,NA,200,190,89,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-23 12:00:00
"168438","USW00093209",2014,8,24,283,117,0,35,NA,NA,200,200,89,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-24 12:00:00
"168439","USW00093209",2014,8,25,256,111,0,31,NA,NA,200,210,81,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-25 12:00:00
"168440","USW00093209",2014,8,26,311,94,0,25,NA,NA,200,220,81,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-26 12:00:00
"168441","USW00093209",2014,8,27,344,100,0,22,NA,NA,230,190,81,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-27 12:00:00
"168442","USW00093209",2014,8,28,350,89,0,28,NA,NA,190,300,98,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-28 12:00:00
"168443","USW00093209",2014,8,29,389,144,0,29,NA,NA,310,320,98,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-29 12:00:00
"168444","USW00093209",2014,8,30,406,139,0,42,NA,NA,320,310,112,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-30 12:00:00
"168445","USW00093209",2014,8,31,372,133,0,44,NA,NA,300,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-08-31 12:00:00
"168726","USW00093209",2014,9,1,367,122,0,21,NA,NA,200,200,76,94,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2014-09-01 12:00:00
"168727","USW00093209",2014,9,2,328,139,0,30,NA,NA,200,210,103,125,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-02 12:00:00
"168728","USW00093209",2014,9,3,278,133,0,41,NA,NA,200,210,98,121,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-03 12:00:00
"168729","USW00093209",2014,9,4,294,111,0,32,NA,NA,200,200,103,121,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-04 12:00:00
"168730","USW00093209",2014,9,5,317,122,0,27,NA,NA,200,260,94,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-05 12:00:00
"168731","USW00093209",2014,9,6,356,89,0,24,NA,NA,210,210,76,89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-06 12:00:00
"168732","USW00093209",2014,9,7,367,94,0,28,NA,NA,200,200,67,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-07 12:00:00
"168733","USW00093209",2014,9,8,311,139,0,40,NA,NA,210,310,94,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-08 12:00:00
"168734","USW00093209",2014,9,9,350,89,0,17,NA,NA,310,210,76,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-09 12:00:00
"168735","USW00093209",2014,9,10,378,100,0,20,NA,NA,200,210,72,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-10 12:00:00
"168736","USW00093209",2014,9,11,394,117,0,17,NA,NA,200,190,98,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-11 12:00:00
"168737","USW00093209",2014,9,12,411,122,0,17,NA,NA,200,200,76,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-12 12:00:00
"168738","USW00093209",2014,9,13,400,128,0,22,NA,NA,210,290,76,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-13 12:00:00
"168739","USW00093209",2014,9,14,394,144,0,21,NA,NA,300,310,76,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-14 12:00:00
"168740","USW00093209",2014,9,15,378,161,0,28,NA,NA,300,300,72,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-15 12:00:00
"168741","USW00093209",2014,9,16,400,122,0,26,NA,NA,300,190,81,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-16 12:00:00
"168742","USW00093209",2014,9,17,356,133,0,26,NA,NA,190,170,81,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-17 12:00:00
"168743","USW00093209",2014,9,18,261,150,0,23,NA,NA,210,210,76,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-18 12:00:00
"168744","USW00093209",2014,9,19,317,161,0,30,NA,NA,200,210,89,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-19 12:00:00
"168745","USW00093209",2014,9,20,300,144,0,34,NA,NA,200,200,98,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-20 12:00:00
"168746","USW00093209",2014,9,21,283,133,0,37,NA,NA,200,210,76,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-21 12:00:00
"168747","USW00093209",2014,9,22,339,133,0,23,NA,NA,210,210,76,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-22 12:00:00
"168748","USW00093209",2014,9,23,333,117,0,27,NA,NA,210,200,81,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-23 12:00:00
"168749","USW00093209",2014,9,24,333,128,0,31,NA,NA,200,320,89,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-24 12:00:00
"168750","USW00093209",2014,9,25,278,133,0,37,NA,NA,320,330,94,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-25 12:00:00
"168751","USW00093209",2014,9,26,261,150,0,45,NA,NA,330,200,103,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-26 12:00:00
"168752","USW00093209",2014,9,27,261,106,0,38,NA,NA,210,210,89,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-27 12:00:00
"168753","USW00093209",2014,9,28,239,117,0,28,NA,NA,200,320,81,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-09-28 12:00:00
"168754","USW00093209",2014,9,29,283,89,0,22,NA,NA,310,320,72,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2014-09-29 12:00:00
"168755","USW00093209",2014,9,30,306,122,0,34,NA,NA,320,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2014-09-30 12:00:00
"169033","USW00093209",2014,10,1,328,89,0,17,NA,NA,110,90,72,89,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2014-10-01 12:00:00
"169034","USW00093209",2014,10,2,356,89,0,23,NA,NA,90,90,81,98,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2014-10-02 12:00:00
"169035","USW00093209",2014,10,3,367,94,0,14,NA,NA,50,120,63,89,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,2014-10-03 12:00:00
"169036","USW00093209",2014,10,4,361,100,0,15,NA,NA,110,190,63,76,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-04 12:00:00
"169037","USW00093209",2014,10,5,389,106,0,13,NA,NA,100,90,58,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-05 12:00:00
"169038","USW00093209",2014,10,6,389,106,0,10,NA,NA,190,190,58,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-06 12:00:00
"169039","USW00093209",2014,10,7,372,106,0,17,NA,NA,330,330,94,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-07 12:00:00
"169040","USW00093209",2014,10,8,356,89,0,25,NA,NA,330,340,89,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-08 12:00:00
"169041","USW00093209",2014,10,9,356,100,0,27,NA,NA,340,350,103,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-09 12:00:00
"169042","USW00093209",2014,10,10,317,78,0,23,NA,NA,330,320,76,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-10 12:00:00
"169043","USW00093209",2014,10,11,333,94,0,15,NA,NA,320,300,67,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2014-10-11 12:00:00
